x,y
57885.8423081,-4577230.37967
-56496.9073601,4467471.16759
-42173.343842,3334849.70596
-78027.2683984,6169962.93633
-45041.7666145,3561667.36827
-1592.03818621,125923.542537
-10614.1044052,839334.40674
97291.8319552,-7693219.60503
95807.7179055,-7575864.77066
-14890.9713669,1177523.38487
88565.9935436,-7003232.65847
65815.3415862,-5204247.60559
57554.9224485,-4551063.2227
37810.1252102,-2989763.12587
10680.3978837,-844507.067256
-86579.9023741,6846253.91533
29778.8264952,-2354696.21128
27525.0323242,-2176479.691
48374.6293075,-3825140.72286
31587.6730428,-2497728.94318
-75121.6446613,5940203.64495
-52882.3834258,4181656.30201
15669.1411887,-1238986.95536
13303.3794245,-1051916.70961
77135.1971522,-6099353.86461
78132.6753327,-6178228.45426
-89003.0084315,7037858.60371
-11727.5293368,927377.369777
59876.8447496,-4734666.90673
-46175.1515125,3651288.6457
-30845.8352593,2439138.29229
-3697.76482599,292431.77085
38879.3618834,-3074311.94656
27280.8062619,-2157167.75935
-49506.0035327,3914672.43835
12618.7565154,-997780.837695
-69607.8289523,5504204.18158
-14587.4999937,1153526.6895
-65544.2365208,5182879.67365
-942.409156526,74554.7766432
-81475.4905038,6442627.6511
15501.0781485,-1225697.53852
54684.4092411,-4324080.26133
-8660.22356147,684833.2329
75935.0701668,-6004455.02337
13059.2680608,-1032613.84764
-71322.7260232,5639807.95256
-9005.86861028,712164.769489
-49966.3610778,3951074.75086
38099.5228218,-3012646.95261
55207.7103216,-4365459.77097
39225.496739,-3101682.21414
13516.0088247,-1068730.16681
11938.335627,-943977.236367
14893.4515849,-1177650.07562
-13257.2801865,1048340.88847
-7576.42223608,599132.726895
67484.6662182,-5336247.78154
-541.695363589,42868.7341804
66271.2957652,-5240301.72634
-91465.6195689,7232587.11679
-46447.6847866,3672838.94182
58368.3360266,-4615383.08797
-8918.09884174,705224.462812
85696.9082209,-6776362.60566
-69195.8851079,5471630.13402
51055.8343673,-4037154.33176
87124.7115344,-6889264.72487
-88278.6318088,6980579.24665
-60027.9511066,4746684.92081
-10281.6798633,813048.268511
63157.6498336,-4994093.28794
-51254.142134,4052904.7501
20211.8649768,-1598198.29617
98236.4744091,-7767916.26243
46760.9054611,-3697537.12343
45119.4319483,-3567739.24688
-66780.1528016,5280608.51763
49146.8228703,-3886201.15665
-44360.5256397,3507798.91944
-91061.7144636,7200648.7245
-18828.9264287,1488913.24342
-91297.7433172,7219312.47007
-66984.3324658,5296753.8204
-81300.3731186,6428780.41898
-58016.2956604,4587615.27805
-25327.4684078,2002778.95188
3917.0953321,-309705.68129
58979.0149101,-4663671.91
38493.8582539,-3043828.63257
-46363.0922805,3666149.87399
-54292.775083,4293181.61191
-97442.167469,7705176.66545
-23858.658473,1886634.27509
-61171.09189,4837077.63511
2140.7792026,-169245.259667
20361.5453131,-1610034.11909
-789.263698065,62444.9526608
-93514.8351254,7394626.78771
-14207.4197227,1123472.22215
-67542.4635715,5340887.47945
-49483.6125838,3912901.89645
-58519.2349319,4627384.698
-6020.53076707,476102.164875
-71719.5903023,5671189.59857
6453.77613665,-510291.17923
-55267.1707824,4370230.97745
-27739.7065746,2193524.27268
-64065.8149534,5065974.96662
-59621.7533171,4714565.2368
7637.25451852,-603873.548797
-88314.5531431,6983419.69024
-62741.294484,4961239.83502
31623.56476,-2500567.04483
60465.5117987,-4781215.16497
82491.4899894,-6522897.36442
64413.0391123,-5093361.93977
-60989.7910263,4822741.45062
32780.4734287,-2592048.4409
-7.14522120466,599.716221537
10764.9147625,-851190.154933
61623.8054451,-4872806.07677
-31927.1925887,2524645.54176
-2190.67057185,173259.799798
52325.8758817,-4137581.59447
7809.37822937,-617484.059109
78158.2143249,-6180247.92453
66339.1724617,-5245669.00823
65017.3507523,-5141147.27838
81824.8813149,-6470185.9501
-95815.3981203,7576541.50597
67011.1348908,-5298803.76536
11028.7616016,-872053.579886
-58884.1600647,4656240.78796
-79733.2937059,6304865.1815
5599.65184933,-442752.155334
-95299.0909883,7535715.03581
48518.2440161,-3836496.91233
-34497.496791,2727889.77625
-8853.95548253,700152.390826
-70351.1940911,5562985.03656
-20940.3863384,1655874.82432
-16341.2859265,1292205.55836
-94363.591824,7461741.37489
63478.7312962,-5019482.48352
-2632.64908639,208208.808857
76976.7873654,-6086827.76913
2147.96481957,-169813.455143
-55002.9701335,4349339.57534
-95259.3992249,7532576.44931
96540.9062194,-7633840.90339
93373.7718381,-7383402.91932
-49636.4359335,3924986.25001
-96141.3490212,7602315.7475
89727.4364097,-7095072.59166
17002.7084731,-1344437.4548
30850.2272034,-2439416.15088
26737.1140462,-2114175.84109
38684.413079,-3058896.56481
46738.9941807,-3695804.51085
70084.4212028,-5541820.80719
-13528.6853222,1069801.97817
15882.0393799,-1255821.66693
77108.736295,-6097261.49879
98619.8069504,-7798227.89979
-60537.0923804,4786944.75789
8979.03016324,-709973.116128
59189.2405975,-4680295.29601
-45853.1103223,3625823.56062
-27473.1417037,2172445.92208
70774.1798123,-5596362.77948
92821.0352439,-7339695.82588
81663.0562029,-6457389.79118
32261.1862069,-2550986.32312
-11665.7668415,922493.562223
-14606.0975059,1154997.26918
64718.1750373,-5117490.2579
92261.0491163,-7295415.48283
73677.5114549,-5825940.82579
-66656.1277084,5270801.35741
2966.02454602,-234500.709952
-99142.6950867,7839644.18628
4319.03067659,-341488.316721
73705.5821022,-5828160.48415
48818.4989573,-3860239.27155
-66440.2750434,5253733.02378
-79877.1992535,6316244.36877
22803.5879244,-1803136.19654
20414.4573172,-1614218.0829
67634.9800588,-5348133.69817
21241.8934415,-1679646.767
13013.6476013,-1029006.45543
-69816.5982242,5520712.40298
27970.1890662,-2211680.01522
-79981.4057781,6324484.39549
15688.352591,-1240506.07778
98657.6385223,-7801219.39352
-78856.909968,6235566.01381
-56511.1675541,4468598.77818
78353.1179432,-6195659.73324
-240.02607525,19014.5368743
86365.0942659,-6829198.74899
-85489.1701018,6760005.35163
-6873.85821159,543578.179224
20200.0873203,-1597266.98976
-73917.3163552,5844972.58847
-59019.470762,4666940.34603
56366.2835262,-4457072.78855
-57266.9808486,4528363.95862
9391.55910991,-742593.430057
79150.5535218,-6258716.15419
93214.8441092,-7370835.86809
-86028.5604587,6802657.10471
23011.8124938,-1819601.34614
-33814.4113081,2673875.47478
84921.5747141,-6715053.88395
-55200.5435558,4364962.49613
47687.822616,-3770832.17054
94141.1214503,-7444080.32256
66509.5435843,-5259140.93438
-4961.8583696,392388.703718
23048.8578627,-1822530.67164
-93811.9477296,7418120.66977
83377.1101136,-6592926.89012
-65844.8544793,5206650.73809
12346.9669732,-976289.351439
-73573.0717701,5817751.79215
-73750.1328065,5831752.71654
7308.59599608,-577885.204794
96110.2466345,-7599786.92738
-6548.29459477,517834.561787
95385.5829325,-7542484.86981
51420.4135783,-4065983.06829
-60888.3852044,4814722.88665
80516.0186753,-6366688.94573
63787.6707522,-5043911.56206
-11070.269361,875405.194454
21392.0963425,-1691523.91119
16481.5301401,-1303225.7993
35805.0552613,-2831214.22473
-22858.6917226,1807562.90427
-76820.6075946,6074547.43994
-76631.7666288,6059615.0294
-58022.3840754,4588096.71338
-17169.8993243,1357727.33417
-40675.6952684,3216424.64266
76206.2330694,-6025896.95873
-71462.454723,5650856.85977
-12242.7338945,968116.654973
-41274.3964046,3263766.3363
3396.58409357,-268546.775615
-15424.3687107,1219701.24643
-11967.5176786,946354.207919
53123.0722286,-4200619.0984
-20887.1336679,1651663.92265
21227.5715991,-1678514.28163
-24482.3830476,1935954.6721
-43307.2812533,3424514.67283
-26995.0499892,2134641.29784
-3002.23822151,237433.700128
42320.7211162,-3346433.98654
-30031.3448969,2374733.28138
64701.3183971,-5116157.33593
-45913.720184,3630616.22483
-45500.452856,3597937.52414
-72976.1722901,5770552.56267
-94308.210098,7457362.12029
63041.1121491,-4984878.18708
54282.7849715,-4292322.22383
8664.48053022,-685100.418446
53488.4358552,-4229509.86182
-34236.5698138,2707257.23646
-41443.8376573,3277164.73391
-80373.9241756,6355522.39526
-50534.1704552,3995973.70957
43008.0815024,-3400786.32172
-8677.57844471,686205.552937
-81394.8995584,6436255.00268
-50902.5010052,4025099.07949
-55217.3097772,4366288.26832
2688.43479788,-212550.578208
-53397.4120325,4222381.67406
-42617.7587145,3369991.36759
-18782.5908426,1485249.30329
-35943.5613303,2842235.88363
34309.5853942,-2712961.44046
-13335.333946,1054512.91145
-5182.11781896,409805.499416
43839.9665435,-3466566.79946
67324.3469776,-5323570.69791
25652.9186168,-2028444.17171
18991.5650598,-1501704.30054
-4893.25459427,386963.928787
38576.7835966,-3050385.87112
-54100.7803008,4277999.8165
50222.7255233,-3971277.08303
99790.1626919,-7890772.6097
87551.6328746,-6923023.10292
-84929.9911468,6715788.83494
-29167.2632558,2306406.88969
63135.6817878,-4992356.18669
-95063.1192718,7517055.8083
-15482.8046978,1224322.01368
8809.53547564,-696570.493201
82571.4462624,-6529219.82676
-24239.7427345,1916768.13199
47909.1882328,-3788336.43532
92984.4608494,-7352618.54221
9817.71310672,-776291.131201
-92437.5388439,7309440.66154
-36926.3872291,2919951.85875
-30048.121101,2376059.84294
17725.0594163,-1401556.63328
2668.03175977,-210937.228372
-5420.50332533,428655.594947
-82738.826792,6542524.70475
-5068.25766303,400802.121447
30975.6591198,-2449334.55424
72329.11659,-5719317.85024
-47326.4437233,3742325.92597
-9445.27042975,746910.028962
-14664.124272,1159585.67768
70882.7007566,-5604943.96463
-78665.5643861,6220435.55327
-72493.4431602,5732381.23945
-62813.5393699,4966952.52714
-26567.7149034,2100850.20327
40988.0138709,-3241051.49383
-75581.7754979,5976588.03072
-34599.2449078,2735935.40684
58547.9062245,-4629582.42179
-55442.7085634,4384111.45194
46344.1718685,-3664584.33133
83604.1780078,-6610882.05679
37382.9065886,-2955981.24059
-33802.9566559,2672969.70961
19672.550716,-1555552.56032
-48332.7078331,3821895.25419
85856.4970303,-6788981.93117
54507.2981156,-4310075.37619
50808.2057061,-4017573.34301
-59698.3458703,4720621.71635
-23875.8262271,1887991.79808
-44094.7971605,3486786.70567
14957.7266618,-1182732.56305
-65638.4581515,5190330.15487
12724.5963677,-1006150.01818
29459.6537147,-2329457.94284
-62521.758304,4943880.23113
-74870.1896579,5920320.09201
81951.0542817,-6480162.95127
21448.5458067,-1695987.59612
-1503.24079591,118901.977695
-51420.1216423,4066029.41374
38798.964975,-3067954.64143
88974.8285014,-7035560.87392
-12481.5593962,987001.542698
94603.4673858,-7480639.86506
-86074.7616357,6806310.41658
-18867.5016215,1491963.53822
-39198.2007037,3099593.23744
-42268.9758667,3342411.71268
-37835.7306748,2991857.28238
-29144.4869849,2304605.87885
-9974.62433368,788768.159561
2817.40264927,-222748.582088
23722.0641737,-1875763.78747
-65488.7596048,5178492.89199
-10260.0615154,811338.819266
-87928.1174005,6952862.67033
-72275.9277772,5715181.42806
76515.6903357,-6050366.98261
44504.3139467,-3519099.40602
33861.9140994,-2677562.2805
36291.2692133,-2869661.10678
-48934.4198291,3869475.02857
75107.6625141,-5939028.59064
85589.9105429,-6767901.87127
67156.2480932,-5310278.44672
-26713.8892413,2112408.79286
53646.436133,-4242003.57578
-81883.1270342,6474861.1021
25701.4180361,-2032279.21479
17230.6405064,-1362460.95241
13232.5667222,-1046317.26599
-78892.2477682,6238360.31503
50554.1669069,-3997485.479
39532.1217252,-3125928.2783
51626.8625176,-4082307.81172
-7560.96343417,597910.337593
-23026.6452137,1820843.65863
75749.348311,-5989769.25334
4753.97713607,-375881.273057
59002.7345617,-4665547.51774
-5377.58165785,425261.607013
-15536.7992646,1228591.58005
46265.3917446,-3658354.87181
8603.32725752,-680264.784561
42704.6857293,-3376795.60436
-88358.0240494,6986857.10868
-34186.3023459,2703282.3867
26847.2131913,-2122881.82089
-19083.2912289,1509026.88563
-74255.1732219,5871688.28235
-16628.8141411,1314941.56439
-8586.54129099,679006.881044
-14560.8723572,1151421.13577
81687.7753557,-6459344.43348
94854.3205362,-7500475.82708
27366.6578465,-2163956.38756
8251.02280424,-652406.662223
56408.6465945,-4460422.60581
27676.1296923,-2188427.56429
-73412.0311526,5805017.66636
74995.5645774,-5930164.5584
13986.6655162,-1105946.87403
-39601.3665643,3131473.17471
-38121.7452121,3014473.5959
83355.394097,-6591209.71783
-98963.3061915,7825459.18878
387.584974178,-30613.1792481
-42883.9515412,3391040.29917
-9397.73899067,743151.527948
39270.2404618,-3105220.27928
11392.1993532,-900792.056658
-58888.3119915,4656569.09742
-97816.3084921,7734761.4927
83822.6395114,-6628156.68172
18910.2842772,-1495277.10394
71014.2604067,-5615346.9124
15537.7986458,-1228601.17512
25845.7621609,-2043693.08211
-78234.8551025,6186377.64738
-88975.9600022,7035719.77622
83295.5973742,-6586481.35177
-50217.0582515,3970898.37918
77809.1185803,-6152643.52761
5597.6809473,-442596.308227
-66854.5162526,5286488.73316
-3224.85729068,255037.080403
-81367.5456009,6434092.01584
67470.6282709,-5335137.7449
-38911.4531497,3076918.96136
-82675.7608403,6537537.82768
-91062.4757652,7200708.92365
-15207.2614395,1202533.70607
-70507.4095943,5575337.62126
-66583.1731266,5265032.54681
71891.5835202,-5684720.36028
43104.5266704,-3408412.62693
97773.1147409,-7731276.56002
2317.16570278,-183192.845782
97850.448141,-7737391.6213
-30950.4151978,2447407.84635
-62358.8216836,4930996.18081
73739.8306637,-5830868.6549
72074.5133083,-5699185.35034
93058.8529054,-7358501.01964
3689.19124959,-291684.39387
4189.4439228,-331241.373751
90826.0736937,-7181946.23626
13256.3166097,-1048195.26459
-81932.959839,6478801.58131
-86379.5724748,6830413.02887
38733.9993354,-3062817.54845
-39748.7033941,3143123.68719
-18185.0955376,1438002.95954
-71415.3320901,5647130.68469
-52530.4317857,4153826.07803
-13848.2705914,1095072.86374
92593.7579834,-7321724.10378
-82298.098469,6507674.55333
69224.073793,-5473789.69611
44986.2460837,-3557207.70782
-5803.54290866,458944.066959
79674.1446102,-6300118.59591
-44073.0924885,3485070.43043
35925.6417261,-2840749.47885
12268.1274719,-970055.196714
-52697.4258551,4167030.96707
46139.7987559,-3648423.73182
24216.6589748,-1914873.37677
12839.2197289,-1015213.74584
-34371.9363298,2717961.20834
24734.8904614,-1955852.01335
49428.7111681,-3908491.19191
70735.8501703,-5593331.90137
38657.1692277,-3056742.28451
32472.3442075,-2567683.43086
-8809.88743183,696667.753785
-66258.9057822,5239391.43082
51775.4589005,-4094057.9221
87750.1315497,-6938719.18716
-16651.4882856,1316734.4997
25502.8095767,-2016574.44947
82017.80776,-6485441.41581
-48687.3501151,3849938.238
35210.804694,-2784224.45538
3692.05462129,-291910.812124
22187.1559721,-1754392.45634
35768.6575812,-2828336.11457
33926.5286564,-2682671.61198
77404.9872645,-6120687.24796
-4779.17836161,377943.464766
72010.0836249,-5694090.63756
-69746.0687081,5515135.35202
88425.8590038,-6992151.65987
15744.9242352,-1244979.42397
57822.2433733,-4572201.3575
76909.7551208,-6081527.26142
-25763.0556156,2037222.57475
12657.8487428,-1000872.01649
38681.6395537,-3058677.25107
-19107.9426943,1510976.17561
-55336.9160511,4375746.01483
-19990.759797,1580784.05519
-51181.2459737,4047140.55912
95864.2115783,-7580331.95134
2108.57721642,-166698.919811
-99303.0168116,7852321.46636
57534.2156127,-4549425.85036
-6385.56525095,504966.901654
-10735.0412201,848897.364438
7488.23026341,-592089.604849
-28999.1763952,2293115.58927
-42663.9853702,3373646.69416
93280.3552283,-7376016.09433
-43817.0625273,3464825.11728
15891.4254285,-1256563.85933
26185.5974818,-2070565.22027
-24561.0303251,1942173.62693
38721.3714414,-3061819.01036
-17724.5004717,1401581.8653
-16534.1430192,1307455.5401
-42290.1991908,3344089.92581
75679.3756658,-5984236.2364
23348.4891569,-1846223.71659
-11891.7171925,940360.360277
98095.0055584,-7756729.75453
-75850.4492766,5997833.14109
-66957.060096,5294597.28503
49436.5134311,-3909108.14805
17556.573004,-1388233.73872
6435.19069363,-508821.553908
-96412.9539907,7623792.63886
-64602.2880617,5108396.04119
-2337.37113552,184860.00017
57773.3455633,-4568334.81207
-45415.3153914,3591205.36426
-15282.2895192,1208466.47644
19300.0459393,-1526097.11761
3146.477456,-248769.843356
-51176.2444452,4046745.06826
39335.562504,-3110385.55444
-55291.7683227,4372176.00335
-78290.5762056,6190783.73788
-5188.82563794,410335.913495
49775.9668925,-3935950.09106
-5566.77089682,440221.556895
-46069.6436704,3642945.7186
93812.891009,-7418125.82865
63968.5936381,-5058217.85834
-89452.1269775,7073372.20362
-97032.463722,7672779.75135
-36096.5843997,2854336.02982
11802.7008866,-933252.054903
-13771.9759132,1089039.93836
-26835.2302245,2122003.70978
-24958.6519116,1973615.15626
42353.6896443,-3349040.93993
19281.5197998,-1524632.18165
68848.3536067,-5444079.9981
-20033.6609834,1584176.4236
15404.0385382,-1218024.22837
-53700.206783,4246324.86616
-75852.5852383,5998002.04014
-50345.3496616,3981042.89414
87484.7182985,-6917731.89974
18080.8358093,-1429689.29578
10471.6451738,-828000.155476
26034.0424801,-2058581.16007
-34367.6127499,2717619.32559
4908.29531397,-388083.828657
71453.9308515,-5650113.41315
-52206.0900897,4128179.08275
93632.5350835,-7403864.36419
18921.6362316,-1496174.74838
81433.4119811,-6439230.904
-24338.6635939,1924590.20002
-82843.2872868,6550784.81392
3592.72400997,-284056.343364
-65085.9782644,5146643.36028
20975.2574759,-1658562.79465
-69119.873757,5465619.61246
-89642.4171575,7088419.20932
75146.5191332,-5942101.13894
40818.3355895,-3227634.35341
-11839.9239965,936264.865097
-53145.5098968,4202462.76458
39308.8463008,-3108272.99739
-92707.0848958,7330754.74605
-47651.6099493,3768038.12013
-67878.1059939,5367428.06836
-32332.2018487,2556671.24398
-4557.89570397,360445.759896
-33057.8084372,2614047.85937
-62048.6114155,4906466.61407
-15701.3690973,1241604.775
-75495.9116268,5969798.43097
-25946.1301489,2051699.01039
-26796.8030643,2118965.12051
-14580.0020797,1152933.79945
-97474.6603535,7707746.00779
-91058.1071267,7200363.47793
-75238.9918178,5949482.754
21687.3926049,-1714874.16784
-12591.9364375,995729.496856
-94169.747701,7446413.34471
-89048.4342633,7041450.60593
-11931.2849511,943489.141222
-94421.970821,7466357.6357
2172.19888972,-171729.740006
19719.8190358,-1559290.25544
55019.1486595,-4350549.4461
-89493.4320252,7076638.35896
-78357.1102192,6196044.84847
80353.4940972,-6353837.47724
10951.3454883,-865931.978146
-82304.5750151,6508186.67974
61516.1170346,-4864290.72339
-90664.0985344,7169207.64251
12881.2991201,-1018541.13162
55540.4805567,-4391773.24454
-24228.7402227,1915898.11937
-45351.9919486,3586198.12635
-4858.83919529,384242.565529
-44462.3436561,3515850.07726
88170.0084363,-6971920.53209
96928.2873703,-7664472.68052
-91500.1278396,7235315.82379
-42150.8218085,3333068.79868
1845.11567034,-145865.961516
-22580.3146121,1785550.51264
36151.3367196,-2858596.08477
10593.5757139,-837641.690998
15273.8544724,-1207730.05355
-75189.5184828,5945570.69951
-43899.2581618,3471324.65489
-82547.3273967,6527382.08157
-47505.5960987,3756492.22091
35095.4626347,-2775103.89738
-53919.7298481,4263683.43301
38265.4214012,-3025765.21688
30907.2044131,-2443921.56676
-50032.2098731,3956281.67851
-68330.8034768,5403224.66912
-3350.48990351,264971.35363
-93396.1082471,7385238.57853
-12965.6073682,1025277.15203
-2599.55384332,205591.835606
44835.1983551,-3545263.75973
-29484.1203172,2331462.04496
82423.8135999,-6517545.9216
-84903.5029517,6713694.3074
2639.72233162,-208698.68865
65213.8457276,-5156684.92207
-85767.8566355,6782042.2106
70001.2950044,-5535247.68618
56381.241137,-4458255.54667
63859.2245392,-5049569.60622
-10485.1400526,829136.679523
-95170.9531963,7525582.66804
-76466.4132356,6046539.87519
94393.9955947,-7464076.09265
80085.582935,-6332652.67
34998.322777,-2767422.66027
12895.4898336,-1019663.2481
52916.7929513,-4184307.77083
69493.6295655,-5495104.54926
90387.7153941,-7147283.49207
-22874.7437,1808832.19834
36437.9808805,-2881262.18514
75969.3410797,-6007164.96154
-72301.7783397,5717225.53543
25565.3835937,-2021522.42729
-25839.5932039,2043274.70801
-39289.5449617,3106816.1933
8621.74442076,-681721.103327
-94140.5485636,7444104.45212
53143.0300375,-4202197.24218
-40998.8462316,3241977.48192
23145.0197698,-1830134.57828
90127.1625374,-7126680.53548
-93551.1411715,7397497.65199
-6953.39077647,549867.137258
-63506.9274477,5021781.496
39255.7648931,-3104075.63816
94050.8559839,-7436942.67107
33606.2367642,-2657344.85089
48863.9444482,-3863832.8283
-81053.2809994,6409241.85675
-35285.7300332,2790218.53165
-84319.1191884,6667484.7457
-63467.1152063,5018633.38282
3808.12343265,-301088.837313
37465.3178821,-2962497.83121
34346.8011011,-2715904.23527
78765.326344,-6228254.70032
36373.2284726,-2876141.95324
-46870.5137787,3706273.72154
89394.6184909,-7068755.34755
37669.369573,-2978633.01462
1961.43226243,-155063.57972
69343.6244439,-5483243.04428
23825.5629991,-1883947.85359
3817.19553324,-301806.204595
-54239.568831,4288974.38074
22777.504984,-1801073.71411
-70883.224723,5605054.82675
6217.69326266,-491623.162051
-11410.8873612,902339.222202
74684.9768634,-5905605.1455
76730.9462127,-6067388.12582
-73926.482108,5845697.36121
-88007.2097532,6959116.81902
31823.1902283,-2516352.22911
25397.5148368,-2008248.37321
-83471.913728,6600492.82113
32539.8800379,-2573023.75912
55419.3273897,-4382193.17902
93851.7597629,-7421199.33649
34058.9969495,-2693146.40978
98490.1248004,-7787973.41347
88700.1333813,-7013839.63199
-83448.9103749,6598673.85398
85124.375487,-6731090.15226
66545.9023219,-5262015.9652
27800.0751167,-2198228.42478
12634.3257846,-999011.962092
94098.823637,-7440735.66527
25875.5334484,-2046047.2169
89366.5859324,-7066538.70102
30324.3907419,-2397836.15852
44403.4001296,-3511119.74685
-93075.5216253,7359888.512
-51653.8569839,4084511.80215
22469.5491553,-1776722.41491
-52318.1490852,4137040.03576
-96512.0523468,7631628.74227
36566.3107846,-2891409.74398
-50781.8706535,4015560.35505
-68777.6413635,5438557.92818
-14693.8811484,1161938.67293
9360.59677515,-740145.114399
-37530.904597,2967753.4651
-46317.167731,3662518.43616
14018.6072482,-1108472.63454
75218.4106839,-5947785.89142
-12012.0792278,949877.867861
-79799.3713655,6310090.20635
63346.0464992,-5008990.56587
-99573.7082347,7873726.11995
39492.6632045,-3122808.13524
-3449.33952482,272787.788585
-38455.8464218,3040892.31496
57985.159928,-4585083.82115
-83988.3080974,6641326.18949
1152.40063673,-91090.2129486
-62163.6877385,4915566.15924
-34138.6533856,2699514.59282
-19320.0850182,1527751.11773
18581.102618,-1469247.39342
64150.9089109,-5072634.25622
-56988.0580087,4506308.41398
12045.5738691,-952456.993127
80156.4409445,-6338255.69625
-67809.178738,5361977.71453
-66574.8726556,5264376.19537
-21651.4638234,1712102.56537
64354.4987865,-5088732.92204
7376.5965628,-583262.281607
19765.5005005,-1562902.47158
64964.6307353,-5136978.49576
6592.11613883,-521230.276562
-21033.1192031,1663207.58287
27269.1991395,-2156249.93775
33214.3612948,-2626357.69002
-70057.6522653,5539773.51023
-6872.44743072,543466.623137
37408.1760643,-2957979.3991
-36484.7247074,2885027.83652
-15367.1934582,1215180.17051
25410.4546027,-2009271.57226
37285.6967135,-2948294.46692
77150.5627856,-6100568.88671
89404.8791962,-7069566.70256
-58463.8201794,4623002.83187
-11488.0774276,908442.949508
43301.5021337,-3423988.26472
-36170.4484955,2860176.75933
-93676.9690212,7407447.36338
90683.9644327,-7170709.08855
21257.6395975,-1680891.87853
28372.4708771,-2243490.04713
49686.4881908,-3928874.6522
96644.2509206,-7642012.7823
27890.7707575,-2205400.09188
-75602.5205684,5978228.42643
46533.0478449,-3679519.51029
70563.3018785,-5579687.81774
85825.6946255,-6786546.26182
95519.9568787,-7553110.35523
64813.939488,-5125062.73607
-66522.4256046,5260228.99726
53743.9427839,-4249713.8167
-87708.569746,6935502.1591
83085.9605641,-6569904.53065
-8897.26274541,703576.869331
-42099.724877,3329028.35993
2830.14373774,-223756.070918
27383.8837475,-2165318.50845
-41610.2747108,3290325.57748
-35911.5564749,2839705.1317
-16701.6558424,1320701.44909
34531.0661697,-2730474.8113
-30295.5881197,2395628.04998
-84824.3934874,6707438.80562
62001.3341229,-4902658.77943
92649.374393,-7326121.91576
2904.11755317,-229605.476399
-42863.5918415,3389430.37628
22624.6680051,-1788988.28284
42523.7360059,-3362487.18593
-66215.5844739,5235965.84169
15345.6626921,-1213408.21672
-35408.0552924,2799891.27919
555.996973676,-43930.1896965
27850.8860826,-2202246.2511
-9226.57426878,729616.84873
-21244.9380634,1679956.94743
72779.5585812,-5754936.10025
-18456.4014984,1459456.20708
19150.2767363,-1514254.26765
88796.9209965,-7021493.01588
-14041.870226,1110381.56125
-33217.0835913,2626642.3829
-81069.7642921,6410545.25664
15526.0784347,-1227674.41115
-18809.182773,1487352.03359
61528.7114838,-4865286.61687
6664.35139301,-526942.207051
-96072.4814639,7596870.11427
12970.3435944,-1025582.23439
3125.57199147,-247116.764654
-2187.13497379,172980.225917
86026.9229817,-6802458.19286
64502.2318025,-5100414.76255
-74814.9115794,5915949.03323
-94441.3724101,7467891.79696
-73978.4974112,5849810.41929
-19946.2752462,1577266.48382
-59308.9348582,4689829.42997
66902.5265363,-5290215.66834
93583.9859276,-7400025.38824
-60301.2343115,4768294.51695
47262.5142771,-3737201.33894
2745.41571311,-217056.287098
15527.5733763,-1227792.62216
34288.3564611,-2711282.7838
36408.4149807,-2878924.29118
11519.0867975,-910825.554424
-66218.7426813,5236215.57378
23718.77056,-1875503.34826
-61624.1371382,4872901.73506
-33819.9239813,2674311.3839
80508.4678509,-6366091.87184
-4650.0380974,367731.827514
-19394.3958122,1533627.16946
2878.04412155,-227543.745867
-1204.39758035,95271.249269
-20895.9484814,1652360.94522
-76564.8609005,6054324.52585
5794.51911052,-458161.089145
16769.5286898,-1325998.99662
-42014.4259725,3322283.43435
41561.4332887,-3286394.06087
57665.9010408,-4559838.7439
-91189.6012416,7210761.24358
79497.5501668,-6286154.56689
-75172.9412879,5944259.8744
34875.9165434,-2757743.50975
31732.1448804,-2509152.90927
-58106.3967841,4594739.9343
-93056.4463211,7358380.1514
-55772.637519,4410200.25418
-15722.4541101,1243272.0513
-22960.3348383,1815600.232
40341.0631172,-3189894.50993
65420.2344703,-5173004.9055
22086.9751889,-1746470.76109
-28027.8047453,2216305.34743
-55528.7092878,4390911.87322
31999.9964589,-2530333.00499
-2853.34795458,225660.35116
-78321.6446222,6193240.44186
-16640.2751836,1315847.83486
89769.3760016,-7098388.92295
33107.0653716,-2617873.37219
-90163.5123948,7129624.29411
-40864.5112109,3231355.07449
69415.8807991,-5488956.64331
-51398.4924128,4064319.10405
73650.7729596,-5823826.50601
-45157.8451376,3570846.16141
-22477.3924397,1777412.04478
24624.19358,-1947098.76814
-20325.4966489,1607253.03701
-89196.8155737,7053183.70967
93335.1049937,-7380345.37727
71384.7139822,-5644640.15843
-43112.9450596,3409147.73264
-58929.9463898,4659861.29583
-90431.9035741,7150847.05822
63551.5329494,-5025239.20144
97583.6590036,-7716295.53705
-38492.2551569,3043771.29928
-98252.459143,7769249.66927
69583.2438075,-5502190.70583
95563.377991,-7556543.83626
-85700.4670737,6776713.44839
-10627.61015,840402.360005
88760.486631,-7018612.00486
6500.88001946,-514015.871659
44127.6303606,-3489313.52813
-49532.7027504,3916783.65228
-19868.5282817,1571118.72035
-82080.1518415,6490440.64171
-89898.3125211,7108653.87929
-63447.3518023,5017070.61142
-91952.1428137,7271058.45585
37603.1159376,-2973394.07465
-48594.1399728,3842567.73921
-42110.6450271,3329891.85987
92846.0627891,-7341674.85398
96378.3928168,-7620990.3186
45895.1487371,-3629078.27624
62847.2328592,-4969547.37611
-72387.0109366,5723965.2178
